grid_id	hemisphere	x	y	subfield	n_observations	agreement_pct
lh_x0_y0	lh	0	0	presubiculum	269	91.8
lh_x0_y1	lh	0	1	presubiculum	269	94.8
lh_x0_y2	lh	0	2	presubiculum	269	95.2
lh_x0_y3	lh	0	3	presubiculum	269	95.9
lh_x0_y4	lh	0	4	presubiculum	269	95.5
lh_x0_y5	lh	0	5	presubiculum	269	95.2
lh_x0_y6	lh	0	6	presubiculum	269	96.7
lh_x0_y7	lh	0	7	presubiculum	269	96.3
lh_x0_y8	lh	0	8	presubiculum	269	96.7
lh_x0_y9	lh	0	9	presubiculum	269	95.9
lh_x0_y10	lh	0	10	presubiculum	269	94.4
lh_x0_y11	lh	0	11	presubiculum	269	92.9
lh_x0_y12	lh	0	12	presubiculum	269	94.8
lh_x0_y13	lh	0	13	presubiculum	269	95.5
lh_x0_y14	lh	0	14	presubiculum	269	93.3
lh_x0_y15	lh	0	15	presubiculum	269	90.3
lh_x0_y16	lh	0	16	presubiculum	269	89.6
lh_x0_y17	lh	0	17	presubiculum	269	85.9
lh_x0_y18	lh	0	18	presubiculum	269	88.5
lh_x0_y19	lh	0	19	presubiculum	269	94.4
lh_x0_y20	lh	0	20	presubiculum	269	98.5
lh_x1_y0	lh	1	0	presubiculum	274	96.0
lh_x1_y1	lh	1	1	presubiculum	274	98.2
lh_x1_y2	lh	1	2	presubiculum	274	99.3
lh_x1_y3	lh	1	3	presubiculum	274	98.5
lh_x1_y4	lh	1	4	presubiculum	274	97.1
lh_x1_y5	lh	1	5	presubiculum	274	98.5
lh_x1_y6	lh	1	6	presubiculum	274	99.3
lh_x1_y7	lh	1	7	presubiculum	274	99.3
lh_x1_y8	lh	1	8	presubiculum	274	97.8
lh_x1_y9	lh	1	9	presubiculum	274	98.9
lh_x1_y10	lh	1	10	presubiculum	274	97.4
lh_x1_y11	lh	1	11	presubiculum	274	98.5
lh_x1_y12	lh	1	12	presubiculum	274	98.9
lh_x1_y13	lh	1	13	presubiculum	274	98.2
lh_x1_y14	lh	1	14	presubiculum	274	98.5
lh_x1_y15	lh	1	15	presubiculum	274	98.2
lh_x1_y16	lh	1	16	presubiculum	274	98.2
lh_x1_y17	lh	1	17	presubiculum	274	98.5
lh_x1_y18	lh	1	18	presubiculum	274	97.8
lh_x1_y19	lh	1	19	presubiculum	274	100.0
lh_x1_y20	lh	1	20	presubiculum	274	100.0
lh_x2_y0	lh	2	0	presubiculum	274	97.1
lh_x2_y1	lh	2	1	presubiculum	274	99.3
lh_x2_y2	lh	2	2	presubiculum	274	98.9
lh_x2_y3	lh	2	3	presubiculum	274	99.3
lh_x2_y4	lh	2	4	presubiculum	274	99.3
lh_x2_y5	lh	2	5	presubiculum	274	99.6
lh_x2_y6	lh	2	6	presubiculum	274	99.3
lh_x2_y7	lh	2	7	presubiculum	274	99.3
lh_x2_y8	lh	2	8	presubiculum	274	99.3
lh_x2_y9	lh	2	9	presubiculum	274	99.3
lh_x2_y10	lh	2	10	presubiculum	274	99.3
lh_x2_y11	lh	2	11	presubiculum	274	98.9
lh_x2_y12	lh	2	12	presubiculum	274	99.6
lh_x2_y13	lh	2	13	presubiculum	274	98.9
lh_x2_y14	lh	2	14	presubiculum	274	99.3
lh_x2_y15	lh	2	15	presubiculum	274	100.0
lh_x2_y16	lh	2	16	presubiculum	274	100.0
lh_x2_y17	lh	2	17	presubiculum	274	99.6
lh_x2_y18	lh	2	18	presubiculum	274	99.6
lh_x2_y19	lh	2	19	presubiculum	274	100.0
lh_x2_y20	lh	2	20	presubiculum	274	100.0
lh_x3_y0	lh	3	0	presubiculum	274	97.8
lh_x3_y1	lh	3	1	presubiculum	274	98.9
lh_x3_y2	lh	3	2	presubiculum	274	99.3
lh_x3_y3	lh	3	3	presubiculum	274	99.6
lh_x3_y4	lh	3	4	presubiculum	274	99.6
lh_x3_y5	lh	3	5	presubiculum	274	99.6
lh_x3_y6	lh	3	6	presubiculum	274	99.6
lh_x3_y7	lh	3	7	presubiculum	274	99.6
lh_x3_y8	lh	3	8	presubiculum	274	99.6
lh_x3_y9	lh	3	9	presubiculum	274	99.3
lh_x3_y10	lh	3	10	presubiculum	274	99.6
lh_x3_y11	lh	3	11	presubiculum	274	99.6
lh_x3_y12	lh	3	12	presubiculum	274	99.3
lh_x3_y13	lh	3	13	presubiculum	274	99.3
lh_x3_y14	lh	3	14	presubiculum	274	99.6
lh_x3_y15	lh	3	15	presubiculum	274	99.6
lh_x3_y16	lh	3	16	presubiculum	274	100.0
lh_x3_y17	lh	3	17	presubiculum	274	100.0
lh_x3_y18	lh	3	18	presubiculum	274	100.0
lh_x3_y19	lh	3	19	presubiculum	274	100.0
lh_x3_y20	lh	3	20	presubiculum	274	100.0
lh_x4_y0	lh	4	0	presubiculum	274	94.5
lh_x4_y1	lh	4	1	presubiculum	274	97.4
lh_x4_y2	lh	4	2	presubiculum	274	98.2
lh_x4_y3	lh	4	3	presubiculum	274	98.9
lh_x4_y4	lh	4	4	presubiculum	274	99.3
lh_x4_y5	lh	4	5	presubiculum	274	99.6
lh_x4_y6	lh	4	6	presubiculum	274	99.6
lh_x4_y7	lh	4	7	presubiculum	274	99.6
lh_x4_y8	lh	4	8	presubiculum	274	99.6
lh_x4_y9	lh	4	9	presubiculum	274	99.3
lh_x4_y10	lh	4	10	presubiculum	274	99.3
lh_x4_y11	lh	4	11	presubiculum	274	99.6
lh_x4_y12	lh	4	12	presubiculum	274	99.6
lh_x4_y13	lh	4	13	presubiculum	274	99.6
lh_x4_y14	lh	4	14	presubiculum	274	99.6
lh_x4_y15	lh	4	15	presubiculum	274	99.6
lh_x4_y16	lh	4	16	presubiculum	274	99.6
lh_x4_y17	lh	4	17	presubiculum	274	100.0
lh_x4_y18	lh	4	18	presubiculum	274	100.0
lh_x4_y19	lh	4	19	presubiculum	274	99.6
lh_x4_y20	lh	4	20	presubiculum	274	100.0
lh_x5_y0	lh	5	0	presubiculum	274	77.0
lh_x5_y1	lh	5	1	presubiculum	274	87.6
lh_x5_y2	lh	5	2	presubiculum	274	93.4
lh_x5_y3	lh	5	3	presubiculum	274	94.9
lh_x5_y4	lh	5	4	presubiculum	274	98.2
lh_x5_y5	lh	5	5	presubiculum	274	98.5
lh_x5_y6	lh	5	6	presubiculum	274	99.3
lh_x5_y7	lh	5	7	presubiculum	274	99.6
lh_x5_y8	lh	5	8	presubiculum	274	99.3
lh_x5_y9	lh	5	9	presubiculum	274	99.3
lh_x5_y10	lh	5	10	presubiculum	274	99.3
lh_x5_y11	lh	5	11	presubiculum	274	99.6
lh_x5_y12	lh	5	12	presubiculum	274	99.3
lh_x5_y13	lh	5	13	presubiculum	274	99.6
lh_x5_y14	lh	5	14	presubiculum	274	99.6
lh_x5_y15	lh	5	15	presubiculum	274	99.6
lh_x5_y16	lh	5	16	presubiculum	274	99.6
lh_x5_y17	lh	5	17	presubiculum	274	99.3
lh_x5_y18	lh	5	18	presubiculum	274	100.0
lh_x5_y19	lh	5	19	presubiculum	274	100.0
lh_x5_y20	lh	5	20	presubiculum	274	100.0
lh_x6_y1	lh	6	1	presubiculum	274	63.9
lh_x6_y2	lh	6	2	presubiculum	274	71.9
lh_x6_y3	lh	6	3	presubiculum	274	78.1
lh_x6_y4	lh	6	4	presubiculum	274	85.0
lh_x6_y5	lh	6	5	presubiculum	274	89.4
lh_x6_y6	lh	6	6	presubiculum	274	94.2
lh_x6_y7	lh	6	7	presubiculum	274	96.0
lh_x6_y8	lh	6	8	presubiculum	274	96.4
lh_x6_y9	lh	6	9	presubiculum	274	94.9
lh_x6_y10	lh	6	10	presubiculum	274	95.3
lh_x6_y11	lh	6	11	presubiculum	274	94.9
lh_x6_y12	lh	6	12	presubiculum	274	94.5
lh_x6_y13	lh	6	13	presubiculum	274	94.9
lh_x6_y14	lh	6	14	presubiculum	274	96.0
lh_x6_y15	lh	6	15	presubiculum	274	96.4
lh_x6_y16	lh	6	16	presubiculum	274	96.7
lh_x6_y17	lh	6	17	presubiculum	274	97.1
lh_x6_y18	lh	6	18	presubiculum	274	97.4
lh_x6_y19	lh	6	19	presubiculum	274	96.7
lh_x6_y20	lh	6	20	presubiculum	274	97.8
lh_x7_y0	lh	7	0	subiculum	274	73.4
lh_x7_y1	lh	7	1	subiculum	274	62.4
lh_x7_y5	lh	7	5	presubiculum	274	68.6
lh_x7_y6	lh	7	6	presubiculum	274	79.6
lh_x7_y7	lh	7	7	presubiculum	274	82.5
lh_x7_y8	lh	7	8	presubiculum	274	78.8
lh_x7_y9	lh	7	9	presubiculum	274	77.0
lh_x7_y10	lh	7	10	presubiculum	274	79.9
lh_x7_y11	lh	7	11	presubiculum	274	78.5
lh_x7_y12	lh	7	12	presubiculum	274	74.5
lh_x7_y13	lh	7	13	presubiculum	274	77.7
lh_x7_y14	lh	7	14	presubiculum	274	82.8
lh_x7_y15	lh	7	15	presubiculum	274	83.6
lh_x7_y16	lh	7	16	presubiculum	274	80.3
lh_x7_y17	lh	7	17	presubiculum	274	82.1
lh_x7_y18	lh	7	18	presubiculum	274	80.7
lh_x7_y19	lh	7	19	presubiculum	274	82.5
lh_x7_y20	lh	7	20	presubiculum	274	85.8
lh_x8_y0	lh	8	0	subiculum	274	90.9
lh_x8_y1	lh	8	1	subiculum	274	83.2
lh_x8_y2	lh	8	2	subiculum	274	79.6
lh_x8_y3	lh	8	3	subiculum	274	76.3
lh_x8_y4	lh	8	4	subiculum	274	70.4
lh_x8_y5	lh	8	5	subiculum	274	61.7
lh_x8_y17	lh	8	17	presubiculum	274	60.9
lh_x8_y18	lh	8	18	presubiculum	274	60.9
lh_x8_y19	lh	8	19	presubiculum	274	60.9
lh_x8_y20	lh	8	20	presubiculum	274	67.5
lh_x9_y0	lh	9	0	subiculum	274	96.4
lh_x9_y1	lh	9	1	subiculum	274	94.9
lh_x9_y2	lh	9	2	subiculum	274	92.3
lh_x9_y3	lh	9	3	subiculum	274	90.5
lh_x9_y4	lh	9	4	subiculum	274	88.7
lh_x9_y5	lh	9	5	subiculum	274	81.4
lh_x9_y6	lh	9	6	subiculum	274	75.5
lh_x9_y7	lh	9	7	subiculum	274	70.8
lh_x9_y8	lh	9	8	subiculum	274	74.5
lh_x9_y9	lh	9	9	subiculum	274	76.6
lh_x9_y10	lh	9	10	subiculum	274	74.1
lh_x9_y11	lh	9	11	subiculum	274	72.3
lh_x9_y12	lh	9	12	subiculum	274	77.7
lh_x9_y13	lh	9	13	subiculum	274	74.5
lh_x9_y14	lh	9	14	subiculum	274	70.4
lh_x9_y15	lh	9	15	subiculum	274	68.6
lh_x9_y16	lh	9	16	subiculum	274	69.0
lh_x9_y17	lh	9	17	subiculum	274	65.7
lh_x9_y18	lh	9	18	subiculum	274	64.6
lh_x9_y19	lh	9	19	subiculum	274	62.8
lh_x10_y0	lh	10	0	subiculum	274	99.6
lh_x10_y1	lh	10	1	subiculum	274	99.6
lh_x10_y2	lh	10	2	subiculum	274	98.2
lh_x10_y3	lh	10	3	subiculum	274	98.2
lh_x10_y4	lh	10	4	subiculum	274	96.7
lh_x10_y5	lh	10	5	subiculum	274	93.4
lh_x10_y6	lh	10	6	subiculum	274	89.8
lh_x10_y7	lh	10	7	subiculum	274	88.3
lh_x10_y8	lh	10	8	subiculum	274	89.4
lh_x10_y9	lh	10	9	subiculum	274	92.0
lh_x10_y10	lh	10	10	subiculum	274	90.9
lh_x10_y11	lh	10	11	subiculum	274	91.6
lh_x10_y12	lh	10	12	subiculum	274	94.2
lh_x10_y13	lh	10	13	subiculum	274	93.1
lh_x10_y14	lh	10	14	subiculum	274	89.8
lh_x10_y15	lh	10	15	subiculum	274	87.6
lh_x10_y16	lh	10	16	subiculum	274	88.7
lh_x10_y17	lh	10	17	subiculum	274	87.6
lh_x10_y18	lh	10	18	subiculum	274	86.9
lh_x10_y19	lh	10	19	subiculum	274	86.1
lh_x10_y20	lh	10	20	subiculum	274	80.3
lh_x11_y0	lh	11	0	subiculum	274	100.0
lh_x11_y1	lh	11	1	subiculum	274	100.0
lh_x11_y2	lh	11	2	subiculum	274	100.0
lh_x11_y3	lh	11	3	subiculum	274	100.0
lh_x11_y4	lh	11	4	subiculum	274	100.0
lh_x11_y5	lh	11	5	subiculum	274	99.6
lh_x11_y6	lh	11	6	subiculum	274	98.9
lh_x11_y7	lh	11	7	subiculum	274	98.9
lh_x11_y8	lh	11	8	subiculum	274	98.9
lh_x11_y9	lh	11	9	subiculum	274	99.3
lh_x11_y10	lh	11	10	subiculum	274	98.2
lh_x11_y11	lh	11	11	subiculum	274	97.8
lh_x11_y12	lh	11	12	subiculum	274	98.9
lh_x11_y13	lh	11	13	subiculum	274	97.4
lh_x11_y14	lh	11	14	subiculum	274	96.0
lh_x11_y15	lh	11	15	subiculum	274	96.7
lh_x11_y16	lh	11	16	subiculum	274	96.4
lh_x11_y17	lh	11	17	subiculum	274	95.3
lh_x11_y18	lh	11	18	subiculum	274	94.9
lh_x11_y19	lh	11	19	subiculum	274	94.2
lh_x11_y20	lh	11	20	subiculum	274	90.5
lh_x12_y0	lh	12	0	subiculum	274	100.0
lh_x12_y1	lh	12	1	subiculum	274	100.0
lh_x12_y2	lh	12	2	subiculum	274	100.0
lh_x12_y3	lh	12	3	subiculum	274	100.0
lh_x12_y4	lh	12	4	subiculum	274	100.0
lh_x12_y5	lh	12	5	subiculum	274	100.0
lh_x12_y6	lh	12	6	subiculum	274	100.0
lh_x12_y7	lh	12	7	subiculum	274	100.0
lh_x12_y8	lh	12	8	subiculum	274	100.0
lh_x12_y9	lh	12	9	subiculum	274	100.0
lh_x12_y10	lh	12	10	subiculum	274	100.0
lh_x12_y11	lh	12	11	subiculum	274	100.0
lh_x12_y12	lh	12	12	subiculum	274	100.0
lh_x12_y13	lh	12	13	subiculum	274	100.0
lh_x12_y14	lh	12	14	subiculum	274	100.0
lh_x12_y15	lh	12	15	subiculum	274	99.6
lh_x12_y16	lh	12	16	subiculum	274	98.5
lh_x12_y17	lh	12	17	subiculum	274	98.5
lh_x12_y18	lh	12	18	subiculum	274	97.8
lh_x12_y19	lh	12	19	subiculum	274	97.8
lh_x12_y20	lh	12	20	subiculum	274	96.7
lh_x13_y0	lh	13	0	subiculum	274	100.0
lh_x13_y1	lh	13	1	subiculum	274	100.0
lh_x13_y2	lh	13	2	subiculum	274	100.0
lh_x13_y3	lh	13	3	subiculum	274	100.0
lh_x13_y4	lh	13	4	subiculum	274	100.0
lh_x13_y5	lh	13	5	subiculum	274	100.0
lh_x13_y6	lh	13	6	subiculum	274	100.0
lh_x13_y7	lh	13	7	subiculum	274	100.0
lh_x13_y8	lh	13	8	subiculum	274	100.0
lh_x13_y9	lh	13	9	subiculum	274	100.0
lh_x13_y10	lh	13	10	subiculum	274	100.0
lh_x13_y11	lh	13	11	subiculum	274	100.0
lh_x13_y12	lh	13	12	subiculum	274	100.0
lh_x13_y13	lh	13	13	subiculum	274	100.0
lh_x13_y14	lh	13	14	subiculum	274	100.0
lh_x13_y15	lh	13	15	subiculum	274	100.0
lh_x13_y16	lh	13	16	subiculum	274	99.6
lh_x13_y17	lh	13	17	subiculum	274	99.3
lh_x13_y18	lh	13	18	subiculum	274	99.3
lh_x13_y19	lh	13	19	subiculum	274	97.8
lh_x13_y20	lh	13	20	subiculum	274	95.3
lh_x14_y0	lh	14	0	subiculum	274	100.0
lh_x14_y1	lh	14	1	subiculum	274	100.0
lh_x14_y2	lh	14	2	subiculum	274	100.0
lh_x14_y3	lh	14	3	subiculum	274	100.0
lh_x14_y4	lh	14	4	subiculum	274	100.0
lh_x14_y5	lh	14	5	subiculum	274	99.6
lh_x14_y6	lh	14	6	subiculum	274	100.0
lh_x14_y7	lh	14	7	subiculum	274	100.0
lh_x14_y8	lh	14	8	subiculum	274	100.0
lh_x14_y9	lh	14	9	subiculum	274	100.0
lh_x14_y10	lh	14	10	subiculum	274	100.0
lh_x14_y11	lh	14	11	subiculum	274	100.0
lh_x14_y12	lh	14	12	subiculum	274	100.0
lh_x14_y13	lh	14	13	subiculum	274	100.0
lh_x14_y14	lh	14	14	subiculum	274	100.0
lh_x14_y15	lh	14	15	subiculum	274	99.3
lh_x14_y16	lh	14	16	subiculum	274	99.3
lh_x14_y17	lh	14	17	subiculum	274	98.2
lh_x14_y18	lh	14	18	subiculum	274	97.4
lh_x14_y19	lh	14	19	subiculum	274	95.6
lh_x14_y20	lh	14	20	subiculum	274	92.0
lh_x15_y0	lh	15	0	subiculum	274	100.0
lh_x15_y1	lh	15	1	subiculum	274	100.0
lh_x15_y2	lh	15	2	subiculum	274	100.0
lh_x15_y3	lh	15	3	subiculum	274	100.0
lh_x15_y4	lh	15	4	subiculum	274	100.0
lh_x15_y5	lh	15	5	subiculum	274	100.0
lh_x15_y6	lh	15	6	subiculum	274	100.0
lh_x15_y7	lh	15	7	subiculum	274	100.0
lh_x15_y8	lh	15	8	subiculum	274	100.0
lh_x15_y9	lh	15	9	subiculum	274	100.0
lh_x15_y10	lh	15	10	subiculum	274	100.0
lh_x15_y11	lh	15	11	subiculum	274	100.0
lh_x15_y12	lh	15	12	subiculum	274	99.3
lh_x15_y13	lh	15	13	subiculum	274	100.0
lh_x15_y14	lh	15	14	subiculum	274	99.3
lh_x15_y15	lh	15	15	subiculum	274	99.3
lh_x15_y16	lh	15	16	subiculum	274	97.8
lh_x15_y17	lh	15	17	subiculum	274	93.8
lh_x15_y18	lh	15	18	subiculum	274	90.9
lh_x15_y19	lh	15	19	subiculum	274	89.1
lh_x15_y20	lh	15	20	subiculum	274	83.2
lh_x16_y0	lh	16	0	subiculum	274	100.0
lh_x16_y1	lh	16	1	subiculum	274	100.0
lh_x16_y2	lh	16	2	subiculum	274	100.0
lh_x16_y3	lh	16	3	subiculum	274	100.0
lh_x16_y4	lh	16	4	subiculum	274	100.0
lh_x16_y5	lh	16	5	subiculum	274	100.0
lh_x16_y6	lh	16	6	subiculum	274	99.6
lh_x16_y7	lh	16	7	subiculum	274	100.0
lh_x16_y8	lh	16	8	subiculum	274	100.0
lh_x16_y9	lh	16	9	subiculum	274	99.6
lh_x16_y10	lh	16	10	subiculum	274	99.3
lh_x16_y11	lh	16	11	subiculum	274	99.3
lh_x16_y12	lh	16	12	subiculum	274	99.3
lh_x16_y13	lh	16	13	subiculum	274	99.3
lh_x16_y14	lh	16	14	subiculum	274	98.9
lh_x16_y15	lh	16	15	subiculum	274	96.7
lh_x16_y16	lh	16	16	subiculum	274	91.6
lh_x16_y17	lh	16	17	subiculum	274	86.9
lh_x16_y18	lh	16	18	subiculum	274	82.5
lh_x16_y19	lh	16	19	subiculum	274	77.4
lh_x16_y20	lh	16	20	subiculum	274	65.7
lh_x17_y0	lh	17	0	subiculum	274	98.2
lh_x17_y1	lh	17	1	subiculum	274	98.9
lh_x17_y2	lh	17	2	subiculum	274	99.3
lh_x17_y3	lh	17	3	subiculum	274	100.0
lh_x17_y4	lh	17	4	subiculum	274	98.9
lh_x17_y5	lh	17	5	subiculum	274	98.5
lh_x17_y6	lh	17	6	subiculum	274	98.5
lh_x17_y7	lh	17	7	subiculum	274	99.3
lh_x17_y8	lh	17	8	subiculum	274	98.9
lh_x17_y9	lh	17	9	subiculum	274	98.9
lh_x17_y10	lh	17	10	subiculum	274	98.5
lh_x17_y11	lh	17	11	subiculum	274	98.9
lh_x17_y12	lh	17	12	subiculum	274	98.2
lh_x17_y13	lh	17	13	subiculum	274	98.2
lh_x17_y14	lh	17	14	subiculum	274	94.9
lh_x17_y15	lh	17	15	subiculum	274	93.4
lh_x17_y16	lh	17	16	subiculum	274	82.8
lh_x17_y17	lh	17	17	subiculum	274	73.7
lh_x17_y18	lh	17	18	subiculum	274	63.9
lh_x18_y0	lh	18	0	subiculum	274	94.2
lh_x18_y1	lh	18	1	subiculum	274	95.3
lh_x18_y2	lh	18	2	subiculum	274	97.4
lh_x18_y3	lh	18	3	subiculum	274	97.8
lh_x18_y4	lh	18	4	subiculum	274	96.0
lh_x18_y5	lh	18	5	subiculum	274	96.0
lh_x18_y6	lh	18	6	subiculum	274	97.1
lh_x18_y7	lh	18	7	subiculum	274	96.0
lh_x18_y8	lh	18	8	subiculum	274	96.0
lh_x18_y9	lh	18	9	subiculum	274	95.3
lh_x18_y10	lh	18	10	subiculum	274	93.8
lh_x18_y11	lh	18	11	subiculum	274	93.1
lh_x18_y12	lh	18	12	subiculum	274	93.1
lh_x18_y13	lh	18	13	subiculum	274	92.0
lh_x18_y14	lh	18	14	subiculum	274	87.2
lh_x18_y15	lh	18	15	subiculum	274	80.7
lh_x18_y16	lh	18	16	subiculum	274	70.1
lh_x18_y18	lh	18	18	CA1	274	60.6
lh_x18_y19	lh	18	19	CA1	274	64.2
lh_x18_y20	lh	18	20	CA1	274	70.1
lh_x19_y0	lh	19	0	subiculum	274	87.2
lh_x19_y1	lh	19	1	subiculum	274	88.7
lh_x19_y2	lh	19	2	subiculum	274	89.4
lh_x19_y3	lh	19	3	subiculum	274	90.5
lh_x19_y4	lh	19	4	subiculum	274	90.5
lh_x19_y5	lh	19	5	subiculum	274	88.0
lh_x19_y6	lh	19	6	subiculum	274	87.2
lh_x19_y7	lh	19	7	subiculum	274	88.7
lh_x19_y8	lh	19	8	subiculum	274	85.8
lh_x19_y9	lh	19	9	subiculum	274	82.8
lh_x19_y10	lh	19	10	subiculum	274	82.8
lh_x19_y11	lh	19	11	subiculum	274	81.4
lh_x19_y12	lh	19	12	subiculum	274	80.3
lh_x19_y13	lh	19	13	subiculum	274	78.1
lh_x19_y14	lh	19	14	subiculum	274	73.4
lh_x19_y15	lh	19	15	subiculum	274	64.2
lh_x19_y17	lh	19	17	CA1	274	66.8
lh_x19_y18	lh	19	18	CA1	274	73.7
lh_x19_y19	lh	19	19	CA1	274	76.6
lh_x19_y20	lh	19	20	CA1	274	80.3
lh_x20_y0	lh	20	0	subiculum	274	73.4
lh_x20_y1	lh	20	1	subiculum	274	74.5
lh_x20_y2	lh	20	2	subiculum	274	76.6
lh_x20_y3	lh	20	3	subiculum	274	77.0
lh_x20_y4	lh	20	4	subiculum	274	77.0
lh_x20_y5	lh	20	5	subiculum	274	74.1
lh_x20_y6	lh	20	6	subiculum	274	74.1
lh_x20_y7	lh	20	7	subiculum	274	73.0
lh_x20_y8	lh	20	8	subiculum	274	72.3
lh_x20_y9	lh	20	9	subiculum	274	69.3
lh_x20_y10	lh	20	10	subiculum	274	64.6
lh_x20_y11	lh	20	11	subiculum	274	61.7
lh_x20_y12	lh	20	12	subiculum	274	60.9
lh_x20_y16	lh	20	16	CA1	274	71.5
lh_x20_y17	lh	20	17	CA1	274	77.7
lh_x20_y18	lh	20	18	CA1	274	85.4
lh_x20_y19	lh	20	19	CA1	274	86.5
lh_x20_y20	lh	20	20	CA1	274	88.7
lh_x21_y12	lh	21	12	CA1	274	61.7
lh_x21_y13	lh	21	13	CA1	274	62.4
lh_x21_y14	lh	21	14	CA1	274	67.2
lh_x21_y15	lh	21	15	CA1	274	72.3
lh_x21_y16	lh	21	16	CA1	274	78.5
lh_x21_y17	lh	21	17	CA1	274	85.4
lh_x21_y18	lh	21	18	CA1	274	90.9
lh_x21_y19	lh	21	19	CA1	274	93.1
lh_x21_y20	lh	21	20	CA1	274	94.9
lh_x22_y0	lh	22	0	CA1	274	62.8
lh_x22_y1	lh	22	1	CA1	274	63.1
lh_x22_y2	lh	22	2	CA1	274	60.9
lh_x22_y5	lh	22	5	CA1	274	64.2
lh_x22_y6	lh	22	6	CA1	274	67.9
lh_x22_y7	lh	22	7	CA1	274	65.0
lh_x22_y8	lh	22	8	CA1	274	67.9
lh_x22_y9	lh	22	9	CA1	274	72.3
lh_x22_y10	lh	22	10	CA1	274	73.7
lh_x22_y11	lh	22	11	CA1	274	74.5
lh_x22_y12	lh	22	12	CA1	274	75.2
lh_x22_y13	lh	22	13	CA1	274	75.9
lh_x22_y14	lh	22	14	CA1	274	78.5
lh_x22_y15	lh	22	15	CA1	274	84.7
lh_x22_y16	lh	22	16	CA1	274	88.0
lh_x22_y17	lh	22	17	CA1	274	92.7
lh_x22_y18	lh	22	18	CA1	274	94.9
lh_x22_y19	lh	22	19	CA1	274	97.1
lh_x22_y20	lh	22	20	CA1	274	96.7
lh_x23_y0	lh	23	0	CA1	274	78.1
lh_x23_y1	lh	23	1	CA1	274	76.6
lh_x23_y2	lh	23	2	CA1	274	75.5
lh_x23_y3	lh	23	3	CA1	274	76.6
lh_x23_y4	lh	23	4	CA1	274	76.6
lh_x23_y5	lh	23	5	CA1	274	76.3
lh_x23_y6	lh	23	6	CA1	274	79.9
lh_x23_y7	lh	23	7	CA1	274	79.9
lh_x23_y8	lh	23	8	CA1	274	79.9
lh_x23_y9	lh	23	9	CA1	274	81.8
lh_x23_y10	lh	23	10	CA1	274	85.0
lh_x23_y11	lh	23	11	CA1	274	86.9
lh_x23_y12	lh	23	12	CA1	274	85.0
lh_x23_y13	lh	23	13	CA1	274	88.3
lh_x23_y14	lh	23	14	CA1	274	88.7
lh_x23_y15	lh	23	15	CA1	274	88.7
lh_x23_y16	lh	23	16	CA1	274	93.4
lh_x23_y17	lh	23	17	CA1	274	95.6
lh_x23_y18	lh	23	18	CA1	274	97.8
lh_x23_y19	lh	23	19	CA1	274	97.8
lh_x23_y20	lh	23	20	CA1	274	98.2
lh_x24_y0	lh	24	0	CA1	274	85.4
lh_x24_y1	lh	24	1	CA1	274	84.7
lh_x24_y2	lh	24	2	CA1	274	84.7
lh_x24_y3	lh	24	3	CA1	274	85.0
lh_x24_y4	lh	24	4	CA1	274	83.2
lh_x24_y5	lh	24	5	CA1	274	85.8
lh_x24_y6	lh	24	6	CA1	274	86.1
lh_x24_y7	lh	24	7	CA1	274	85.8
lh_x24_y8	lh	24	8	CA1	274	86.5
lh_x24_y9	lh	24	9	CA1	274	88.0
lh_x24_y10	lh	24	10	CA1	274	89.1
lh_x24_y11	lh	24	11	CA1	274	86.9
lh_x24_y12	lh	24	12	CA1	274	86.5
lh_x24_y13	lh	24	13	CA1	274	89.1
lh_x24_y14	lh	24	14	CA1	274	91.2
lh_x24_y15	lh	24	15	CA1	274	93.1
lh_x24_y16	lh	24	16	CA1	274	94.2
lh_x24_y17	lh	24	17	CA1	274	96.7
lh_x24_y18	lh	24	18	CA1	274	95.6
lh_x24_y19	lh	24	19	CA1	274	96.7
lh_x24_y20	lh	24	20	CA1	274	97.4
lh_x25_y0	lh	25	0	CA1	274	88.3
lh_x25_y1	lh	25	1	CA1	274	87.2
lh_x25_y2	lh	25	2	CA1	274	88.3
lh_x25_y3	lh	25	3	CA1	274	86.1
lh_x25_y4	lh	25	4	CA1	274	86.5
lh_x25_y5	lh	25	5	CA1	274	86.9
lh_x25_y6	lh	25	6	CA1	274	84.7
lh_x25_y7	lh	25	7	CA1	274	81.0
lh_x25_y8	lh	25	8	CA1	274	82.5
lh_x25_y9	lh	25	9	CA1	274	83.2
lh_x25_y10	lh	25	10	CA1	274	85.0
lh_x25_y11	lh	25	11	CA1	274	80.3
lh_x25_y12	lh	25	12	CA1	274	78.1
lh_x25_y13	lh	25	13	CA1	274	80.7
lh_x25_y14	lh	25	14	CA1	274	84.3
lh_x25_y15	lh	25	15	CA1	274	87.6
lh_x25_y16	lh	25	16	CA1	274	88.3
lh_x25_y17	lh	25	17	CA1	274	88.3
lh_x25_y18	lh	25	18	CA1	274	90.1
lh_x25_y19	lh	25	19	CA1	274	92.7
lh_x25_y20	lh	25	20	CA1	274	95.6
lh_x26_y0	lh	26	0	CA1	274	89.1
lh_x26_y1	lh	26	1	CA1	274	87.6
lh_x26_y2	lh	26	2	CA1	274	87.2
lh_x26_y3	lh	26	3	CA1	274	86.5
lh_x26_y4	lh	26	4	CA1	274	83.2
lh_x26_y5	lh	26	5	CA1	274	82.1
